Year,Borough,IP,Volume
2015-10-01,Outer London,109.9782535,6826
2015-10-01,Redbridge,111.7447192,335
2015-10-01,Richmond upon Thames,110.3967868,331
2015-10-01,SOUTH EAST,108.1567127,16502
2015-10-01,SOUTH WEST,105.3309877,10353
2015-10-01,Southwark,109.0419215,387
2015-10-01,Sutton,109.0903684,384
2015-10-01,Tower Hamlets,104.8308471,390
2015-10-01,WEST MIDLANDS,105.5881556,8479
2015-10-01,Waltham Forest,112.2971007,298
2015-10-01,Wandsworth,107.1292068,575
2015-10-01,Westminster,98.69605006,278
2015-10-01,YORKS & THE HUMBER,105.9895437,8067
2015-11-01,Barking & Dagenham,112.2167037,221
2015-11-01,Barnet,108.3374384,506
2015-11-01,Bexley,110.3025082,331
2015-11-01,Brent,107.6797143,237
2015-11-01,Bromley,108.5552819,503
2015-11-01,Camden,106.0961499,249
2015-11-01,City of London,94.64835964,11
2015-11-01,Croydon,113.0479559,505
2015-11-01,EAST MIDLANDS,107.0225554,7281
2015-11-01,EAST OF ENGLAND,110.3059714,9796
2015-11-01,Ealing,115.039907,273
2015-11-01,Enfield,112.5540758,323
2015-11-01,England,107.7119287,78861
2015-11-01,Greenwich,109.2871933,443
2015-11-01,Hackney,110.7929958,213
2015-11-01,Hammersmith & Fulham,104.1516222,186
2015-11-01,Haringey,114.3605119,201
2015-11-01,Harrow,109.7017478,257
2015-11-01,Havering,111.832041,386
2015-11-01,Hillingdon,113.9013998,320
2015-11-01,Hounslow,109.4271854,277
2015-11-01,Inner London,108.0625881,3519
2015-11-01,Islington,105.9342499,197
2015-11-01,Kensington & Chelsea,98.6082237,160
2015-11-01,Kingston upon Thames,105.1791065,222
2015-11-01,LONDON,110.5839922,9752
2015-11-01,Lambeth,110.4321167,343
2015-11-01,Lewisham,108.7761367,320
2015-11-01,Merton,115.4026588,252
2015-11-01,NORTH EAST,105.0154733,3403
2015-11-01,NORTH WEST,104.9899398,9764
2015-11-01,Newham,114.1724343,273
2015-11-01,Outer London,110.9371299,6233
2015-11-01,Redbridge,113.3000134,300
2015-11-01,Richmond upon Thames,108.6348947,273
2015-11-01,SOUTH EAST,108.93302,14653
2015-11-01,SOUTH WEST,106.394397,9283
2015-11-01,Southwark,108.6762338,393
2015-11-01,Sutton,110.1035914,302
2015-11-01,Tower Hamlets,108.2237121,313
2015-11-01,WEST MIDLANDS,106.4203373,7658
2015-11-01,Waltham Forest,113.7284215,302
2015-11-01,Wandsworth,107.0647906,448
2015-11-01,Westminster,103.7591521,212
2015-11-01,YORKS & THE HUMBER,106.5116484,7271
2015-12-01,Barking & Dagenham,115.0293979,237
2015-12-01,Barnet,108.6501794,445
2015-12-01,Bexley,112.9868243,318
2015-12-01,Brent,110.7909455,202
2015-12-01,Bromley,110.2635314,530
2015-12-01,Camden,103.5133293,188
2015-12-01,City of London,91.01482766,31
2015-12-01,Croydon,114.4266078,475
2015-12-01,EAST MIDLANDS,107.4266519,7640
2015-12-01,EAST OF ENGLAND,110.79344,10283
2015-12-01,Ealing,115.4109226,330
2015-12-01,Enfield,113.7813304,303
2015-12-01,England,108.2456647,80366
2015-12-01,Greenwich,113.471487,456
2015-12-01,Hackney,112.6691969,234
2015-12-01,Hammersmith & Fulham,105.4066603,176
2015-12-01,Haringey,113.6880555,215
2015-12-01,Harrow,111.5584183,253
2015-12-01,Havering,113.2764024,330
2015-12-01,Hillingdon,114.9958777,302
2015-12-01,Hounslow,110.0443513,280
2015-12-01,Inner London,108.0522761,3605
2015-12-01,Islington,103.5894726,198
2015-12-01,Kensington & Chelsea,96.31118212,217
2015-12-01,Kingston upon Thames,107.8882552,229
2015-12-01,LONDON,111.7180205,9700
2015-12-01,Lambeth,109.81342,343
2015-12-01,Lewisham,110.10649,343
2015-12-01,Merton,115.6482743,255
2015-12-01,NORTH EAST,105.4977694,3351
2015-12-01,NORTH WEST,105.0167971,9806
2015-12-01,Newham,114.8710155,298
2015-12-01,Outer London,112.3148685,6095
2015-12-01,Redbridge,113.5398765,300
2015-12-01,Richmond upon Thames,107.9926322,273
2015-12-01,SOUTH EAST,109.9864245,14723
2015-12-01,SOUTH WEST,106.5659108,9766
2015-12-01,Southwark,109.2686021,328
2015-12-01,Sutton,111.1109201,295
2015-12-01,Tower Hamlets,109.0603842,309
2015-12-01,WEST MIDLANDS,106.6818142,7671
2015-12-01,Waltham Forest,114.0904868,282
2015-12-01,Wandsworth,107.2589817,461
2015-12-01,Westminster,103.7647273,264
2015-12-01,YORKS & THE HUMBER,106.8751666,7426
2016-01-01,Barking & Dagenham,117.5797367,158
2016-01-01,Barnet,111.0068845,357
2016-01-01,Bexley,117.4971117,232
2016-01-01,Brent,111.0113744,239
2016-01-01,Bromley,110.8901711,412
2016-01-01,Camden,105.0415884,171
2016-01-01,City of London,94.01813825,15
2016-01-01,Croydon,115.231883,375
2016-01-01,EAST MIDLANDS,107.338403,5414
2016-01-01,EAST OF ENGLAND,111.8093688,7539
2016-01-01,Ealing,114.094559,255
2016-01-01,Enfield,115.2253775,291
2016-01-01,England,108.6292533,59992
2016-01-01,Greenwich,115.0753679,263
2016-01-01,Hackney,116.4279726,157
2016-01-01,Hammersmith & Fulham,105.2342695,152
2016-01-01,Haringey,113.9141586,180
2016-01-01,Harrow,111.8565053,222
2016-01-01,Havering,114.4145419,312
2016-01-01,Hillingdon,116.2048295,271
2016-01-01,Hounslow,112.1378306,192
2016-01-01,Inner London,109.8765758,3006
2016-01-01,Islington,103.597769,170
2016-01-01,Kensington & Chelsea,101.6746296,170
2016-01-01,Kingston upon Thames,108.9836171,170
2016-01-01,LONDON,113.5580292,7927
2016-01-01,Lambeth,111.3189233,372
2016-01-01,Lewisham,113.1124148,283
2016-01-01,Merton,114.8089476,196
2016-01-01,NORTH EAST,103.3631193,2451
2016-01-01,NORTH WEST,105.2174401,7255
2016-01-01,Newham,117.2066957,252
2016-01-01,Outer London,113.4663734,4921
2016-01-01,Redbridge,114.2315891,250
2016-01-01,Richmond upon Thames,108.4651685,268
2016-01-01,SOUTH EAST,110.884918,11281
2016-01-01,SOUTH WEST,106.4209649,7182
2016-01-01,Southwark,110.8014502,245
2016-01-01,Sutton,111.8232879,201
2016-01-01,Tower Hamlets,112.6529539,244
2016-01-01,WEST MIDLANDS,106.9726009,5565
2016-01-01,Waltham Forest,115.7054913,257
2016-01-01,Wandsworth,107.7014459,388
2016-01-01,Westminster,104.894078,207
2016-01-01,YORKS & THE HUMBER,106.1872075,5378
2016-02-01,Barking & Dagenham,119.4441996,214
2016-02-01,Barnet,110.507732,395
2016-02-01,Bexley,120.4538175,307
2016-02-01,Brent,114.0942866,209
2016-02-01,Bromley,111.8118336,393
2016-02-01,Camden,107.5177888,169
2016-02-01,City of London,97.70019819,36
2016-02-01,Croydon,116.9665362,413
2016-02-01,EAST MIDLANDS,106.9723359,5805
2016-02-01,EAST OF ENGLAND,111.9036415,8413
2016-02-01,Ealing,114.2820872,245
2016-02-01,Enfield,116.3709413,248
2016-02-01,England,108.7604769,65124
2016-02-01,Greenwich,115.2059051,334
2016-02-01,Hackney,118.5952749,162
2016-02-01,Hammersmith & Fulham,105.5749883,184
2016-02-01,Haringey,112.3383872,183
2016-02-01,Harrow,113.7225213,182
2016-02-01,Havering,116.6403319,302
2016-02-01,Hillingdon,118.2188816,274
2016-02-01,Hounslow,112.4877116,204
2016-02-01,Inner London,110.3055433,3091
2016-02-01,Islington,101.9536046,172
2016-02-01,Kensington & Chelsea,98.57204879,141
2016-02-01,Kingston upon Thames,109.7025016,209
2016-02-01,LONDON,113.6307515,8208
2016-02-01,Lambeth,113.7697594,317
2016-02-01,Lewisham,116.6360055,313
2016-02-01,Merton,113.7391212,209
2016-02-01,NORTH EAST,103.3539924,2627
2016-02-01,NORTH WEST,105.1221449,8119
2016-02-01,Newham,118.5079269,238
2016-02-01,Outer London,114.8440498,5117
2016-02-01,Redbridge,116.2033634,261
2016-02-01,Richmond upon Thames,110.0795377,199
2016-02-01,SOUTH EAST,111.6155592,11988
2016-02-01,SOUTH WEST,106.8795851,8027
2016-02-01,Southwark,111.5611413,290
2016-02-01,Sutton,114.1581304,265
2016-02-01,Tower Hamlets,113.0583234,330
2016-02-01,WEST MIDLANDS,106.3069997,6160
2016-02-01,Waltham Forest,119.3770255,254
2016-02-01,Wandsworth,107.2479438,360
2016-02-01,Westminster,101.2706953,196
2016-02-01,YORKS & THE HUMBER,106.5325117,5777
2016-03-01,Barking & Dagenham,120.9655,351
2016-03-01,Barnet,111.2617474,891
2016-03-01,Bexley,120.0148697,445
2016-03-01,Brent,111.9661783,542
2016-03-01,Bromley,112.280046,743
2016-03-01,Camden,111.0379583,438
2016-03-01,City of London,101.4148808,35
2016-03-01,Croydon,118.4262783,832
2016-03-01,EAST MIDLANDS,107.4876825,10702
2016-03-01,EAST OF ENGLAND,113.7591904,14500
2016-03-01,Ealing,114.7245492,557
2016-03-01,Enfield,117.761693,612
2016-03-01,England,109.7643288,119302
2016-03-01,Greenwich,113.5448914,579
2016-03-01,Hackney,120.6801196,383
2016-03-01,Hammersmith & Fulham,104.5252171,427
2016-03-01,Haringey,111.9434605,356
2016-03-01,Harrow,114.4183984,462
2016-03-01,Havering,119.2959772,542
2016-03-01,Hillingdon,119.1434454,604
2016-03-01,Hounslow,114.0516243,490
2016-03-01,Inner London,111.8923092,7045
2016-03-01,Islington,104.8188257,529
2016-03-01,Kensington & Chelsea,100.4429361,491
2016-03-01,Kingston upon Thames,110.3229856,416
2016-03-01,LONDON,115.3408035,17501
2016-03-01,Lambeth,116.1594848,628
2016-03-01,Lewisham,117.4955561,639
2016-03-01,Merton,116.6629264,476
2016-03-01,NORTH EAST,104.8494035,4535
2016-03-01,NORTH WEST,103.9741129,14602
2016-03-01,Newham,120.8576101,479
2016-03-01,Outer London,115.823304,10456
2016-03-01,Redbridge,119.4134181,534
2016-03-01,Richmond upon Thames,111.7436,499
2016-03-01,SOUTH EAST,113.3479021,21531
2016-03-01,SOUTH WEST,109.737732,14439
2016-03-01,Southwark,114.7948836,616
2016-03-01,Sutton,115.147635,460
2016-03-01,Tower Hamlets,115.2696221,615
2016-03-01,WEST MIDLANDS,106.6906976,11240
2016-03-01,Waltham Forest,121.3847887,421
2016-03-01,Wandsworth,108.7215529,828
2016-03-01,Westminster,99.45021715,581
2016-03-01,YORKS & THE HUMBER,105.6221476,10252
2016-04-01,Barking & Dagenham,121.2084896,137
2016-04-01,Barnet,112.1430299,237
2016-04-01,Bexley,119.1545859,214
2016-04-01,Brent,114.6956955,155
2016-04-01,Bromley,113.2612684,341
2016-04-01,Camden,108.9032271,133
2016-04-01,City of London,102.7631184,7
2016-04-01,Croydon,120.5563977,312
2016-04-01,EAST MIDLANDS,109.2694656,5087
2016-04-01,EAST OF ENGLAND,113.7801085,6391
2016-04-01,Ealing,115.7241281,150
2016-04-01,Enfield,119.6631025,157
2016-04-01,England,110.3166607,52590
2016-04-01,Greenwich,115.5552192,207
2016-04-01,Hackney,114.0421466,155
2016-04-01,Hammersmith & Fulham,106.2696037,133
2016-04-01,Haringey,112.2779131,147
2016-04-01,Harrow,115.557441,112
2016-04-01,Havering,120.116972,190
2016-04-01,Hillingdon,119.3142937,172
2016-04-01,Hounslow,114.2935906,189
2016-04-01,Inner London,111.2385742,2285
2016-04-01,Islington,103.9284746,163
2016-04-01,Kensington & Chelsea,99.23612609,95
2016-04-01,Kingston upon Thames,111.976294,115
2016-04-01,LONDON,114.4523048,5746
2016-04-01,Lambeth,116.5119747,213
2016-04-01,Lewisham,117.7537521,246
2016-04-01,Merton,118.6909333,120
2016-04-01,NORTH EAST,104.5460038,2381
2016-04-01,NORTH WEST,107.8214856,7127
2016-04-01,Newham,121.3905869,132
2016-04-01,Outer London,116.7108353,3461
2016-04-01,Redbridge,119.5945077,145
2016-04-01,Richmond upon Thames,109.0983986,182
2016-04-01,SOUTH EAST,112.4080972,9325
2016-04-01,SOUTH WEST,106.9328796,5901
2016-04-01,Southwark,115.1153338,157
2016-04-01,Sutton,117.1293706,164
2016-04-01,Tower Hamlets,112.1582298,192
2016-04-01,WEST MIDLANDS,108.9942762,5303
2016-04-01,Waltham Forest,121.2653626,162
2016-04-01,Wandsworth,109.0795893,386
2016-04-01,Westminster,98.94743231,126
2016-04-01,YORKS & THE HUMBER,108.795142,5329
2016-05-01,Barking & Dagenham,121.815952,144
2016-05-01,Barnet,115.6688373,396
2016-05-01,Bexley,120.1257834,233
2016-05-01,Brent,115.4524513,155
2016-05-01,Bromley,114.0414143,402
2016-05-01,Camden,104.8948096,114
2016-05-01,City of London,107.900446,9
2016-05-01,Croydon,122.1553358,389
2016-05-01,EAST MIDLANDS,109.8273751,5824
2016-05-01,EAST OF ENGLAND,115.8142133,7417
2016-05-01,Ealing,113.9449395,200
2016-05-01,Enfield,120.8880046,209
2016-05-01,England,111.5915201,60179
2016-05-01,Greenwich,118.5549033,198
2016-05-01,Hackney,109.8631747,175
2016-05-01,Hammersmith & Fulham,105.6878661,145
2016-05-01,Haringey,115.1171499,159
2016-05-01,Harrow,115.4800064,136
2016-05-01,Havering,121.3529498,263
2016-05-01,Hillingdon,120.0857229,210
2016-05-01,Hounslow,117.1741979,167
2016-05-01,Inner London,111.4885231,2492
2016-05-01,Islington,104.7803485,141
2016-05-01,Kensington & Chelsea,97.66637549,90
2016-05-01,Kingston upon Thames,114.5056295,129
2016-05-01,LONDON,116.0450587,6617
2016-05-01,Lambeth,115.7812517,228
2016-05-01,Lewisham,118.7037773,263
2016-05-01,Merton,121.1145959,153
2016-05-01,NORTH EAST,106.4361113,2756
2016-05-01,NORTH WEST,108.6089883,7780
2016-05-01,Newham,123.6152227,141
2016-05-01,Outer London,117.8654928,4125
2016-05-01,Redbridge,119.6959391,191
2016-05-01,Richmond upon Thames,110.3604623,182
2016-05-01,SOUTH EAST,113.725593,10633
2016-05-01,SOUTH WEST,108.6622599,7144
2016-05-01,Southwark,115.8060622,215
2016-05-01,Sutton,118.0900738,181
2016-05-01,Tower Hamlets,110.6065258,295
2016-05-01,WEST MIDLANDS,110.1199593,6027
2016-05-01,Waltham Forest,119.1375769,187
2016-05-01,Wandsworth,110.6990244,364
2016-05-01,Westminster,103.1562472,153
2016-05-01,YORKS & THE HUMBER,109.2113692,5981
2016-06-01,Barking & Dagenham,122.3784625,179
2016-06-01,Barnet,117.0027564,486
2016-06-01,Bexley,122.4962988,266
2016-06-01,Brent,116.7126732,252
2016-06-01,Bromley,115.9356147,428
2016-06-01,Camden,100.1534316,193
2016-06-01,City of London,115.8611285,7
2016-06-01,Croydon,124.1222166,411
2016-06-01,EAST MIDLANDS,110.6864143,7044
2016-06-01,EAST OF ENGLAND,117.1093084,9223
2016-06-01,Ealing,115.719388,247
2016-06-01,Enfield,121.5873248,243
2016-06-01,England,112.6070384,74259
2016-06-01,Greenwich,119.9430023,306
2016-06-01,Hackney,106.6127931,178
2016-06-01,Hammersmith & Fulham,106.2690267,176
2016-06-01,Haringey,116.4352822,194
2016-06-01,Harrow,115.0132225,197
2016-06-01,Havering,122.204987,287
2016-06-01,Hillingdon,121.5222567,249
2016-06-01,Hounslow,116.0574459,231
2016-06-01,Inner London,110.555055,3400
2016-06-01,Islington,102.650943,153
2016-06-01,Kensington & Chelsea,94.89817319,124
2016-06-01,Kingston upon Thames,116.0824127,165
2016-06-01,LONDON,116.2028026,8464
2016-06-01,Lambeth,115.5506839,331
2016-06-01,Lewisham,118.98827,431
2016-06-01,Merton,120.934437,206
2016-06-01,NORTH EAST,108.3159434,3499
2016-06-01,NORTH WEST,108.920334,9313
2016-06-01,Newham,126.3311399,148
2016-06-01,Outer London,118.9100487,5064
2016-06-01,Redbridge,119.4662174,207
2016-06-01,Richmond upon Thames,110.2751379,218
2016-06-01,SOUTH EAST,115.2071344,13226
2016-06-01,SOUTH WEST,109.7812124,9089
2016-06-01,Southwark,112.6641548,271
2016-06-01,Sutton,120.2240074,257
2016-06-01,Tower Hamlets,107.978906,542
2016-06-01,WEST MIDLANDS,111.3728374,7231
2016-06-01,Waltham Forest,119.7581839,229
2016-06-01,Wandsworth,110.1390967,487
2016-06-01,Westminster,104.1609045,165
2016-06-01,YORKS & THE HUMBER,110.4141072,7170
2016-07-01,Barking & Dagenham,124.6159673,182
2016-07-01,Barnet,116.0148711,395
2016-07-01,Bexley,124.3090554,303
2016-07-01,Brent,116.9518178,267
2016-07-01,Bromley,117.8287234,441
2016-07-01,Camden,97.95149337,163
2016-07-01,City of London,116.3539602,7
2016-07-01,Croydon,125.9953707,487
2016-07-01,EAST MIDLANDS,111.7873798,7101
2016-07-01,EAST OF ENGLAND,118.5745842,9609
2016-07-01,Ealing,116.021376,217
2016-07-01,Enfield,122.7179056,260
2016-07-01,England,113.8089935,77919
2016-07-01,Greenwich,119.5622675,258
2016-07-01,Hackney,109.8560978,186
2016-07-01,Hammersmith & Fulham,103.7365792,206
2016-07-01,Haringey,118.73557,219
2016-07-01,Harrow,116.2668568,191
2016-07-01,Havering,125.2625314,332
2016-07-01,Hillingdon,123.3830739,281
2016-07-01,Hounslow,118.0435533,205
2016-07-01,Inner London,111.5242641,3529
2016-07-01,Islington,105.2870128,221
2016-07-01,Kensington & Chelsea,93.62262517,105
2016-07-01,Kingston upon Thames,116.4512151,203
2016-07-01,LONDON,118.0421575,8794
2016-07-01,Lambeth,118.4575332,382
2016-07-01,Lewisham,120.6550462,339
2016-07-01,Merton,120.4141424,212
2016-07-01,NORTH EAST,109.0091347,3511
2016-07-01,NORTH WEST,110.5116277,10423
2016-07-01,Newham,127.9822817,219
2016-07-01,Outer London,120.2525119,5259
2016-07-01,Redbridge,121.3301107,269
2016-07-01,Richmond upon Thames,114.1322599,241
2016-07-01,SOUTH EAST,116.6960961,14114
2016-07-01,SOUTH WEST,110.7042919,9342
2016-07-01,Southwark,112.9746408,415
2016-07-01,Sutton,121.5102,255
2016-07-01,Tower Hamlets,108.8998491,463
2016-07-01,WEST MIDLANDS,111.5073131,7505
2016-07-01,Waltham Forest,122.1715735,260
2016-07-01,Wandsworth,110.8716212,458
2016-07-01,Westminster,104.9965632,146
2016-07-01,YORKS & THE HUMBER,111.1372162,7520
2016-08-01,Barking & Dagenham,126.9975768,159
2016-08-01,Barnet,115.3832137,386
2016-08-01,Bexley,124.8810028,297
2016-08-01,Brent,115.7177888,197
2016-08-01,Bromley,118.8174744,434
2016-08-01,Camden,99.97236797,136
2016-08-01,City of London,108.2436922,8
2016-08-01,Croydon,128.0116242,491
2016-08-01,EAST MIDLANDS,112.3511194,7540
2016-08-01,EAST OF ENGLAND,118.781732,9912
2016-08-01,Ealing,117.3294483,276
2016-08-01,Enfield,124.6991763,281
2016-08-01,England,113.9607055,79655
2016-08-01,Greenwich,119.5181897,392
2016-08-01,Hackney,112.0079295,200
2016-08-01,Hammersmith & Fulham,102.3910285,149
2016-08-01,Haringey,116.5815072,207
2016-08-01,Harrow,118.0199487,186
2016-08-01,Havering,126.281621,328
2016-08-01,Hillingdon,123.2500245,351
2016-08-01,Hounslow,118.7588523,211
2016-08-01,Inner London,111.5353803,3073
2016-08-01,Islington,106.7330913,161
2016-08-01,Kensington & Chelsea,91.88771673,96
2016-08-01,Kingston upon Thames,115.0624964,176
2016-08-01,LONDON,117.155386,8535
2016-08-01,Lambeth,120.0872665,298
2016-08-01,Lewisham,120.388145,303
2016-08-01,Merton,120.114275,226
2016-08-01,NORTH EAST,107.6479152,3241
2016-08-01,NORTH WEST,110.3884712,10215
2016-08-01,Newham,129.2228329,218
2016-08-01,Outer London,120.85281,5462
2016-08-01,Redbridge,122.8893899,251
2016-08-01,Richmond upon Thames,112.9546497,242
2016-08-01,SOUTH EAST,117.0405767,14632
2016-08-01,SOUTH WEST,111.2525068,9821
2016-08-01,Southwark,113.800389,346
2016-08-01,Sutton,122.359508,294
2016-08-01,Tower Hamlets,110.3279708,393
2016-08-01,WEST MIDLANDS,112.7785378,8011
2016-08-01,Waltham Forest,122.6930359,284
2016-08-01,Wandsworth,110.1044665,404
2016-08-01,Westminster,101.0361421,154
2016-08-01,YORKS & THE HUMBER,111.2485165,7748
2016-09-01,Barking & Dagenham,128.8923163,187
2016-09-01,Barnet,115.9387624,436
2016-09-01,Bexley,125.847744,305
2016-09-01,Brent,118.0256454,295
2016-09-01,Bromley,117.5594186,385
2016-09-01,Camden,102.2269501,157
2016-09-01,City of London,99.59944053,8
2016-09-01,Croydon,127.7857668,436
2016-09-01,EAST MIDLANDS,112.7566388,7437
2016-09-01,EAST OF ENGLAND,119.6342225,9296
2016-09-01,Ealing,115.7870048,291
2016-09-01,Enfield,127.09811,253
2016-09-01,England,113.7991584,76114
2016-09-01,Greenwich,119.194228,317
2016-09-01,Hackney,114.5658671,162
2016-09-01,Hammersmith & Fulham,99.76546852,166
2016-09-01,Haringey,118.7312278,205
2016-09-01,Harrow,118.1491003,145
2016-09-01,Havering,128.4561166,355
2016-09-01,Hillingdon,122.7553585,235
2016-09-01,Hounslow,116.0100143,289
2016-09-01,Inner London,112.3102326,2980
2016-09-01,Islington,104.9798306,163
2016-09-01,Kensington & Chelsea,93.40046704,114
2016-09-01,Kingston upon Thames,113.0779729,143
2016-09-01,LONDON,117.1081281,8275
2016-09-01,Lambeth,120.1992162,309
2016-09-01,Lewisham,120.8158717,264
2016-09-01,Merton,119.179553,215
2016-09-01,NORTH EAST,106.5091716,3370
2016-09-01,NORTH WEST,110.288672,9874
2016-09-01,Newham,130.2825347,142
2016-09-01,Outer London,120.8573148,5295
2016-09-01,Redbridge,124.0099626,219
2016-09-01,Richmond upon Thames,112.3110061,248
2016-09-01,SOUTH EAST,116.0769738,13617
2016-09-01,SOUTH WEST,111.4012051,9276
2016-09-01,Southwark,115.929585,249
2016-09-01,Sutton,121.9825768,279
2016-09-01,Tower Hamlets,113.8707606,407
2016-09-01,WEST MIDLANDS,112.7008429,7692
2016-09-01,Waltham Forest,122.8493654,262
2016-09-01,Wandsworth,110.671628,452
2016-09-01,Westminster,99.06530044,182
2016-09-01,YORKS & THE HUMBER,110.5383443,7277
2016-10-01,Barking & Dagenham,130.053988,160
2016-10-01,Barnet,115.6941917,361
2016-10-01,Bexley,126.1479059,287
2016-10-01,Brent,119.3218527,239
2016-10-01,Bromley,115.3501805,447
2016-10-01,Camden,104.601936,162
2016-10-01,City of London,101.1481822,11
2016-10-01,Croydon,127.4438634,430
2016-10-01,EAST MIDLANDS,112.2406591,6766
2016-10-01,EAST OF ENGLAND,119.4116286,8682
2016-10-01,Ealing,115.7335323,197
2016-10-01,Enfield,126.7652559,225
2016-10-01,England,113.3536887,70825
2016-10-01,Greenwich,117.9749339,346
2016-10-01,Hackney,116.3995356,212
2016-10-01,Hammersmith & Fulham,98.4289107,160
2016-10-01,Haringey,117.9507351,149
2016-10-01,Harrow,119.0597323,166
2016-10-01,Havering,128.1518885,244
2016-10-01,Hillingdon,123.0641241,252
2016-10-01,Hounslow,114.6957219,264
2016-10-01,Inner London,112.0632097,3132
2016-10-01,Islington,102.9691514,156
2016-10-01,Kensington & Chelsea,92.71479424,104
